method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,0.0,0.292872566026386,0.0,0.9999999980556006,1.0,0.14857532980541854,1.0,0.9999999999985624,0.0,3.79650180251101e-05,0.0,0.9173504649789999,0.0,0.9984279584571657,0.0,0.007274863533765941,0.0,0.6048396785725785,0.0,2.8721125477915166e-10,0.0,9.660194866256688e-11,0.0,0.9999999792748389,0.0,0.05736198452070862,0.0,5.965301941301959e-08,0.0,0.5610258806889807,0.0,0.5374051893285583,0.0,0.6239323076358665,0.0,5.405409453373977e-11,0.0,0.3030361802902566,0.0,0.5428341409456626,0.0,0.000755586377820916,0.0,0.6826846440690018,0.0,0.9999999998799367,0.0,0.6085212899115843,0.0,9.070810969113996e-05,0.0,0.0031446109840433945,0.0,0.6081362165824539,1.0,0.028272723342464112,0.0,0.0002028950620345249,1.0,0.9999028564402428,0.0,0.9960998981631466,1.0,0.00015113568221458706,1.0,0.41849087623596426,0.0,8.049116928532385e-14,0.0,0.9999999999999974,1.0,0.15487735863863694,0.0,2.983481128815413e-09,0.0,0.5434311043666912,1.0,0.6543691426109154,1.0,0.9179536871678334,1.0,0.26316794346499606,0.0,0.0490679156220335,0.0,0.9999980490260554,0.0,1.594606280352906e-08,0.0,0.9990852788668884,0.0,0.043826477457115876,1.0,0.005297834753625552,0.0,0.5288602723774665,1.0,0.0005252217951615679,0.0,7.843007027019677e-05,84.04247570037842
LOCO-W,500,0.0,0.13318265861817136,0.0,0.6199748859676891,1.0,0.5122347434782281,1.0,0.07730936298185309,0.0,0.4755568873703153,0.0,0.1621846056113312,0.0,0.1489830517401829,0.0,0.0004491798609946862,0.0,0.1754754091728481,0.0,0.5516013490607667,0.0,0.3731153357992145,0.0,0.9266546880527884,0.0,0.7995154501807493,0.0,0.40414415111549873,0.0,0.6730487631101985,0.0,0.3053456877957279,0.0,0.38638512925534885,0.0,0.3175293495177698,0.0,0.7209670574206213,0.0,0.7797827635515815,0.0,0.4434529528377239,0.0,0.762190765264352,0.0,0.9974488201151009,0.0,1.0,0.0,0.9999999999996193,0.0,0.2808945898025009,0.0,0.9071088000002003,1.0,0.506222095400894,0.0,0.8260211240485908,1.0,0.49427530596828817,0.0,0.42244655446365675,1.0,0.7027122311001587,1.0,9.992007221626409e-16,0.0,0.9989929194571584,0.0,0.80373087686604,1.0,0.7125942587809668,0.0,0.7428340143809676,0.0,0.7143257007448157,1.0,0.7592399353936284,1.0,0.32763701691199476,1.0,0.21892973619271694,0.0,0.3547302480868044,0.0,0.9187247080458726,0.0,0.1318851277394797,0.0,0.5604758622865762,0.0,0.4639724722015808,1.0,0.6835170704802367,0.0,0.8300396426416985,1.0,0.6330579439930604,0.0,0.3534589175422088,179.65137267112732
LOCO-W,1000,0.0,0.9999999999998447,0.0,0.0016447334328466567,1.0,0.11078352383489931,1.0,0.9999999999977608,0.0,0.998930905887579,0.0,0.9984277779422444,0.0,0.502996388570204,0.0,5.461048613319974e-07,0.0,0.002761482489313849,0.0,0.9999999999996989,0.0,1.0,0.0,0.12616966832834597,0.0,1.9613199953028015e-12,0.0,0.999999999630765,0.0,0.0,0.0,0.0009101689094997978,0.0,0.9996847176435054,0.0,0.9999999991133458,0.0,0.17943561064772662,0.0,0.9911927181627513,0.0,0.8734619214434275,0.0,0.9999993752166402,0.0,0.0,0.0,1.2878587085651816e-14,0.0,0.9995653754835045,0.0,0.9956741030992973,0.0,0.9999999732642164,1.0,0.1457840310998284,0.0,0.9999999999999879,1.0,0.6869746836894983,0.0,0.9999997017995451,1.0,0.9095077846727992,1.0,0.9901443348268721,0.0,1.3322676295501878e-15,0.0,1.0,1.0,0.4695383341384699,0.0,0.9999999999139118,0.0,3.552713678800501e-15,1.0,0.9999999951013951,1.0,2.3867482931372308e-05,1.0,1.0,0.0,2.692746800314616e-06,0.0,0.9999998058107912,0.0,8.881784197001252e-15,0.0,3.2533975513615587e-12,0.0,0.9999999952434473,1.0,0.5125300551817156,0.0,0.9999999999999124,1.0,2.275957200481571e-14,0.0,1.2285857886595863e-08,396.9115409851074
LOCO-W,5000,0.0,2.565374820329147e-05,0.0,0.6924256481702703,1.0,0.9999999999999999,1.0,4.163788092093057e-08,0.0,0.06973587707417683,0.0,0.805551356269848,0.0,1.5132339825640884e-13,0.0,0.9999981521951016,0.0,0.9998522769895447,0.0,0.0001596194830298936,0.0,0.9999432324286364,0.0,1.1091640306215567e-07,0.0,7.327471962526033e-15,0.0,0.7400273288057642,0.0,0.4844745049262166,0.0,0.9998205493719491,0.0,0.9996648956732587,0.0,1.0,0.0,0.5993325374680085,0.0,0.999834137449586,0.0,4.936582065373507e-05,0.0,1.0,0.0,0.7315547923995516,0.0,0.992848210440573,0.0,0.8422781832764559,0.0,0.9822415822817477,0.0,0.9997386644445588,1.0,0.9999994278117951,0.0,0.07700532682298655,1.0,0.21639462116092667,0.0,0.3875257418073992,1.0,3.3955060985135788e-12,1.0,0.9999995723524476,0.0,0.9999686212190451,0.0,1.294332773627005e-06,1.0,1.0,0.0,0.6516550043589845,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.281905826193256e-05,0.0,0.9999998581077514,0.0,0.32038957333261553,0.0,1.9412218779990553e-05,0.0,0.9999999134504712,0.0,0.041833357532497284,1.0,0.31715117309176244,0.0,0.9999999687561907,1.0,1.4853025522842955e-06,0.0,0.5424703902825876,2247.1150574684143
CPI,200,0.0,1.0,0.0,0.15662188670060412,1.0,0.6398179871307228,1.0,1.0,0.0,0.843378113299603,0.0,0.8433781132993121,0.0,0.7384474121168061,0.0,1.0,0.0,0.1566218867006901,0.0,0.9149669590424895,0.0,1.0,0.0,1.0,0.0,0.8433781132992615,0.0,1.0,0.0,1.0,0.0,0.8433781132993601,0.0,0.8118649003028909,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9212191137593035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8024475182377903,0.0,0.9515489150607261,0.0,1.0,1.0,0.2675476978085908,0.0,0.29874362761836487,1.0,0.29962989499676385,0.0,0.09077066675401907,1.0,0.8154196012112265,1.0,1.0,0.0,0.15662188670068827,0.0,1.0,1.0,0.9072962908180799,0.0,0.8433781132993508,0.0,0.17088483876347543,1.0,0.35647456211340345,1.0,0.07348004068788636,1.0,0.6747666820421884,0.0,1.0,0.0,1.0,0.0,0.7242534972250314,0.0,1.0,0.0,1.0,1.0,0.13644060912206463,0.0,0.15334285265351638,1.0,0.15751579025512463,0.0,1.0,2.4192323684692383
CPI,500,0.0,0.15784598729988863,0.0,0.15784598729929566,1.0,1.0,1.0,0.617051401769285,0.0,0.15784598729930455,0.0,0.7000382272702895,0.0,1.0,0.0,0.15784598729920146,0.0,0.7309210959642352,0.0,0.7680950441784734,0.0,0.1578459872992924,0.0,0.8199862352410336,0.0,0.9760614713626141,0.0,1.0,0.0,0.08213633947302912,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1805820711195495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16399241852829793,0.0,1.0,0.0,0.8421540127005371,1.0,0.4127305234680665,0.0,0.2513563965573992,1.0,1.0,0.0,0.15804125368059085,1.0,0.6229616805205413,1.0,0.2077250975245793,0.0,0.19548200717082154,0.0,1.0,1.0,0.11745951542866934,0.0,1.0,0.0,0.8526627735927772,1.0,0.8187788156572569,1.0,0.1578459872993252,1.0,0.0778985964113706,0.0,1.0,0.0,0.15784598729926336,0.0,1.0,0.0,0.8421540127006993,0.0,0.8421540127006768,1.0,0.12541372921879446,0.0,0.8421540127006104,1.0,1.0,0.0,0.7708443280668149,4.733982801437378
CPI,1000,0.0,0.577659915914925,0.0,1.0,1.0,0.18546541353113805,1.0,0.0037127932619896815,0.0,0.49183524408130397,0.0,0.16815098217291535,0.0,0.9510756235710193,0.0,0.15825129612808542,0.0,1.0,0.0,0.2975209722652597,0.0,0.15825129612809058,0.0,0.1632937698061342,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1365492818086464,0.0,0.8202421564634391,0.0,0.15825129612828692,0.0,0.032700907266520314,0.0,0.12017099973126627,0.0,1.0,0.0,0.15825129612790723,0.0,0.19509974979974182,0.0,0.1834069847748277,0.0,0.9792881697725265,0.0,0.15825129612799843,0.0,0.12749375053414652,1.0,0.38362928996860857,0.0,0.4625558826563598,1.0,0.24863356194050584,0.0,0.15825129612796762,1.0,0.14390185649032006,1.0,0.09409968507364241,0.0,0.532894031156905,0.0,0.5443213891940724,1.0,0.13453501379317107,0.0,0.19326518354018757,0.0,0.9418030982564032,1.0,0.1700773468356882,1.0,0.059655795923739964,1.0,0.8245977658740755,0.0,0.15825129612789668,0.0,0.17155644431928374,0.0,0.09890361486246813,0.0,0.9827614347015543,0.0,0.14190573339790097,1.0,0.6052831947261963,0.0,0.19526944464374785,1.0,0.20800551197865907,0.0,0.865232320508147,13.284690618515015
CPI,5000,0.0,0.3679393436393669,0.0,0.7442546130037592,1.0,0.18185588220419513,1.0,0.012552724072546009,0.0,0.16701455074329807,0.0,0.7531126976458011,0.0,0.0752001903113763,0.0,0.3427982741671004,0.0,0.15824469369392952,0.0,0.07625792681268616,0.0,0.8443256718830907,0.0,0.5869733407052287,0.0,0.7258618900069242,0.0,0.841425429871383,0.0,0.496530900626022,0.0,0.8271577752758762,0.0,0.8414254298713773,0.0,0.18886709986351535,0.0,0.8328359225270736,0.0,0.04672420332965337,0.0,0.6022314427864536,0.0,0.18346345053455632,0.0,0.6913584997962174,0.0,0.915247238007571,0.0,0.3082497639143271,0.0,0.7358801324149583,0.0,0.8684053139380226,1.0,0.5395587629038106,0.0,0.9493274227198308,1.0,0.46035456028865757,0.0,0.17376538209926956,1.0,0.16385916049624605,1.0,0.7466251842418289,0.0,0.7430478541643942,0.0,0.32742078278744435,1.0,0.7550914614047635,0.0,0.6270814681425138,0.0,0.8588001620966437,1.0,0.13278299663659388,1.0,0.008278560030869079,1.0,0.0025386514542652784,0.0,0.2436577615899641,0.0,0.2957322027699073,0.0,0.17282838521540167,0.0,0.1512492035534329,0.0,0.6978009699859018,1.0,0.030915676698560043,0.0,0.6871016285376688,1.0,0.00521902401858961,0.0,0.44833854495541814,55.24134373664856
CPI_sqrt,200,0.0,0.5,0.0,0.4990339843283132,1.0,0.562466968310601,1.0,0.5,0.0,0.5039640597342661,0.0,0.5244807513400751,0.0,0.6554641559022549,0.0,0.5,0.0,0.491291884443156,0.0,0.7152982647015749,0.0,0.5,0.0,0.5,0.0,0.5075391598386695,0.0,0.5,0.0,0.5,0.0,0.5464698744681522,0.0,0.615368957650696,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5344129414449157,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5611000428981676,0.0,0.6063024123214336,0.0,0.5,1.0,0.39815501123994107,0.0,0.41810913247497766,1.0,0.48720620487305977,0.0,0.2159420602057116,1.0,0.6927652398075477,1.0,0.5,0.0,0.49618946521138857,0.0,0.5,1.0,0.7158219785218147,0.0,0.6472883056047869,0.0,0.3656450561307511,1.0,0.45140108720793093,1.0,0.10840756795278672,1.0,0.5854563567521262,0.0,0.5,0.0,0.5,0.0,0.5589646467379495,0.0,0.5,0.0,0.5,1.0,0.3061589966249281,0.0,0.3390965938437437,1.0,0.17684769455533006,0.0,0.5,2.422978401184082
CPI_sqrt,500,0.0,0.4985780634361681,0.0,0.49121621786369196,1.0,0.5,1.0,0.5814482457102345,0.0,0.483706361280246,0.0,0.5236630232250442,0.0,0.5,0.0,0.4906344228383619,0.0,0.5635054511238218,0.0,0.578492218520166,0.0,0.48588866009046244,0.0,0.5118337811044631,0.0,0.5769965844096989,0.0,0.5,0.0,0.3712298063720996,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.33329969879105537,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.25034435362422736,0.0,0.5,0.0,0.5087959233628634,1.0,0.46749891363352447,0.0,0.4775846480362115,1.0,0.5,0.0,0.2487565548702798,1.0,0.5223045988411892,1.0,0.4749927417533747,0.0,0.36922577163642134,0.0,0.5,1.0,0.3439949429636875,0.0,0.5,0.0,0.6141604838565591,1.0,0.7162236097122706,1.0,0.247563173478481,1.0,0.34149355658768954,0.0,0.5,0.0,0.48925217824528106,0.0,0.5,0.0,0.5177424194529955,0.0,0.574711956791711,1.0,0.3365151931427016,0.0,0.5176844189091467,1.0,0.5,0.0,0.5085405399416884,4.734665870666504
