method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_V50,pval50,tr_V51,pval51,tr_V52,pval52,tr_V53,pval53,tr_V54,pval54,tr_V55,pval55,tr_V56,pval56,tr_V57,pval57,tr_V58,pval58,tr_V59,pval59,tr_V60,pval60,tr_V61,pval61,tr_V62,pval62,tr_V63,pval63,tr_V64,pval64,tr_V65,pval65,tr_V66,pval66,tr_V67,pval67,tr_V68,pval68,tr_V69,pval69,tr_V70,pval70,tr_V71,pval71,tr_V72,pval72,tr_V73,pval73,tr_V74,pval74,tr_V75,pval75,tr_V76,pval76,tr_V77,pval77,tr_V78,pval78,tr_V79,pval79,tr_V80,pval80,tr_V81,pval81,tr_V82,pval82,tr_V83,pval83,tr_V84,pval84,tr_V85,pval85,tr_V86,pval86,tr_V87,pval87,tr_V88,pval88,tr_V89,pval89,tr_V90,pval90,tr_V91,pval91,tr_V92,pval92,tr_V93,pval93,tr_V94,pval94,tr_V95,pval95,tr_V96,pval96,tr_V97,pval97,tr_V98,pval98,tr_V99,pval99,tr_time
LOCO-W,200,1.0,0.8299559599183728,1.0,0.9727412552632063,1.0,0.8994953789167897,1.0,0.9548472828272874,1.0,0.40778321762147807,0.0,0.04206739976429996,0.0,0.00489315563382231,0.0,0.9981672198422379,0.0,0.7666772895475491,0.0,0.831629460661546,0.0,0.9999995115216059,0.0,0.0007834916878033393,0.0,0.9999999683483777,0.0,0.9790981887501888,0.0,0.999999976191952,0.0,0.051075713389842736,0.0,0.04789206208615793,0.0,0.9999999771898099,0.0,0.9140296412925395,0.0,0.8777243941759312,0.0,2.9752741825816997e-08,0.0,0.0006716115547668045,0.0,0.004102470052626206,1.0,8.840691404499168e-07,1.0,0.21755049002227045,1.0,0.5510324465530827,1.0,0.16493190732149232,1.0,0.7646424921422015,0.0,0.2976268137759547,0.0,1.1258777132816533e-07,0.0,0.18594987825060494,0.0,2.2318324965908687e-10,0.0,0.3950877617316486,0.0,0.5894163833518399,0.0,0.8778005660224633,0.0,0.5327320049120539,0.0,0.9344688646054664,0.0,0.0019451931560493518,0.0,0.007136987839630349,0.0,0.6470840506806966,0.0,0.22791273751199337,0.0,2.302650803365225e-08,0.0,0.08820648639293516,0.0,0.9999999902020168,0.0,0.7645174101198715,0.0,0.9999999839101057,0.0,0.20535875507994517,1.0,0.0053664785659652825,1.0,0.9999951121160007,1.0,0.8965750038904376,1.0,3.0315905408251353e-07,1.0,0.41042231659151873,0.0,0.801909727858197,0.0,0.06048836263683255,0.0,0.4848711797117792,0.0,0.7977359988835928,0.0,0.7891083705437967,0.0,0.9970039137294627,0.0,1.419107487077298e-08,0.0,0.9999936096636788,0.0,0.9993409944106545,0.0,0.04922510233440103,0.0,0.5312385805121533,0.0,0.5044968642378735,0.0,1.9691208219541068e-07,0.0,0.00989869088288109,0.0,0.9999773224899263,0.0,0.9774291006721764,0.0,0.343900407098108,0.0,0.9999995886732048,1.0,0.9999999971663054,1.0,0.004221106475672087,1.0,0.5078543441497452,1.0,0.40254035797675203,1.0,0.8904400717898231,0.0,0.0014428798235568419,0.0,0.9999903967680903,0.0,0.027014365074049418,0.0,3.8413621571420364e-05,0.0,0.31752348939058916,0.0,0.7466874406893662,0.0,0.5357225516428143,0.0,0.9247656993763538,0.0,0.9999999969045544,0.0,0.1867551851698791,0.0,0.9999999893464793,0.0,0.07050823826130204,0.0,0.19031923472353052,0.0,0.5309024335634986,0.0,0.18032465469565195,0.0,0.6402963750495838,0.0,1.3037087490452848e-05,0.0,0.8575058281993848,0.0,0.9999998862692856,1.0,0.0638154772068722,1.0,0.7730530515581723,1.0,0.447940002913079,1.0,0.47110368245013834,1.0,1.710203136884303e-07,0.0,0.23438334385031956,37.31837177276611
LOCO-W,500,1.0,1.4349521691658929e-05,1.0,0.46647077708722884,1.0,0.3383290200895741,1.0,0.15425216783957307,1.0,0.894218592485433,0.0,0.5880601225659706,0.0,0.5231830840861387,0.0,0.5167835740297302,0.0,0.9933030505541324,0.0,0.9958699770705969,0.0,0.8455398492091821,0.0,0.9808064863471101,0.0,0.40109133960689713,0.0,0.9997506229845934,0.0,0.011144272000954136,0.0,0.9580464152302962,0.0,0.9857843188333467,0.0,0.07274334307561303,0.0,0.9164664066082393,0.0,0.9999993689076484,0.0,0.25500662007027675,0.0,0.36689579681071804,0.0,0.22141697899998802,1.0,0.5253042748278952,1.0,0.40196855012432553,1.0,0.9999879600693675,1.0,0.9328421594517033,1.0,0.0011488885872361632,0.0,0.562988253527437,0.0,0.00028192316997688316,0.0,0.9959109008329625,0.0,0.29686417044993674,0.0,0.8394362679648479,0.0,0.7386456588083646,0.0,0.34761080522270216,0.0,0.9843687932018927,0.0,0.0011945892143990777,0.0,0.005614854111698819,0.0,0.408163258507805,0.0,0.8198003966387373,0.0,0.00757355186467612,0.0,0.9308550394479506,0.0,0.04715020121301916,0.0,0.999197299859586,0.0,0.9999997236291085,0.0,0.9229299777970509,0.0,0.5230018322475538,1.0,0.8454904483246295,1.0,0.5059060598481322,1.0,0.6836627092384538,1.0,0.9965990535396424,1.0,0.999999999504844,0.0,0.9528377808722084,0.0,0.15473492751024498,0.0,0.14798229615869962,0.0,0.9874777159381749,0.0,0.3386502323112198,0.0,0.006236665856831136,0.0,0.9935132157188669,0.0,0.20274220888524563,0.0,0.5271308292698538,0.0,0.24840154846257878,0.0,0.581988471169465,0.0,0.8924036911371362,0.0,0.7664389523737221,0.0,0.2951751595143356,0.0,0.002799239582584212,0.0,0.2096029053782137,0.0,0.8275859274511703,0.0,0.9971629275192657,1.0,0.5281240400268289,1.0,0.9848561623809106,1.0,0.86429393826493,1.0,0.9720176559374963,1.0,0.985915952742454,0.0,0.07325042084196187,0.0,0.8630877274200137,0.0,0.030300070322390904,0.0,0.766473058424354,0.0,0.3949724664034675,0.0,0.1327454237462099,0.0,0.3985908638520419,0.0,0.9998084977334922,0.0,0.016314078154441414,0.0,0.8972462792432098,0.0,0.878281056231788,0.0,0.8572726362725461,0.0,0.47475267941766897,0.0,0.9985372374161557,0.0,0.4380028720370861,0.0,0.012666995444672313,0.0,0.6017718203871634,0.0,9.426510029220125e-07,0.0,0.9999999461125099,1.0,0.9923919379116405,1.0,0.35297553404487425,1.0,0.9549440109477976,1.0,0.22183990892810357,1.0,0.7563136789190692,0.0,0.0012693932002237895,10.186262607574463
LOCO-W,1000,1.0,0.25551854916806993,1.0,0.6359378412118778,1.0,0.5415173978044902,1.0,0.012913709763006542,1.0,0.23090340990113278,0.0,0.010327497742969594,0.0,0.7066286744904262,0.0,0.49258873979676887,0.0,0.6092861507158889,0.0,0.8489212137724191,0.0,0.9681020703358896,0.0,0.18495269752302623,0.0,0.44584911909011316,0.0,0.47785546629639286,0.0,0.7029238326793237,0.0,0.8479328929282639,0.0,0.8325139009172856,0.0,0.4229492795155768,0.0,0.8253980744582398,0.0,0.31653027763177943,0.0,0.8521693701173351,0.0,0.6124636104391217,0.0,0.24785598969949696,1.0,0.8188933483380112,1.0,0.4126588122040199,1.0,0.003921780244860895,1.0,0.7161029828139887,1.0,0.18905925123712153,0.0,0.998588233136943,0.0,0.7147517521557886,0.0,0.38351684950262754,0.0,0.28852656754593065,0.0,0.8553170172450137,0.0,0.44506670504549006,0.0,0.7862088601218153,0.0,0.5432141661716092,0.0,0.635056456024524,0.0,0.8720885213217981,0.0,0.6869861363606111,0.0,0.8352966001140234,0.0,0.7810218420966719,0.0,0.8748579801225431,0.0,0.9274166198567628,0.0,0.19558692527307475,0.0,0.2618927062626185,0.0,0.7886380644807948,0.0,0.14214846740174847,1.0,0.5618839448881716,1.0,0.16899170037531341,1.0,0.19784256829804336,1.0,9.205953214652673e-05,1.0,0.5261862528940503,0.0,0.4261971636484191,0.0,0.03148859058521003,0.0,0.023979185172063655,0.0,0.9984492900313977,0.0,0.9633082377207804,0.0,0.10693454479934061,0.0,0.21734207155865104,0.0,0.8485183889067509,0.0,0.9929011575846978,0.0,0.09529185819489794,0.0,0.9990303837388536,0.0,0.18017397433629834,0.0,0.24993810140336048,0.0,0.5676485833785566,0.0,0.3079043284338949,0.0,0.06301050575526768,0.0,0.9390407903331492,0.0,0.732017304620876,1.0,0.8868722343092583,1.0,0.12240335219248855,1.0,0.02852060620183383,1.0,0.23780520329465404,1.0,0.0013075714086766554,0.0,0.7115761702667445,0.0,0.6539075028330398,0.0,0.24430810830634864,0.0,0.5621088381042466,0.0,0.2995249336352488,0.0,0.12364737700298123,0.0,0.33774006330718276,0.0,0.40777692909594965,0.0,0.3779300020745482,0.0,0.2992240553732771,0.0,0.7584903808158743,0.0,0.9225096709644903,0.0,0.7577721650378977,0.0,1.0427013419356257e-06,0.0,0.3465157588821336,0.0,0.8892552449091589,0.0,0.6477572535179645,0.0,0.5026285004111359,0.0,0.7485981079177564,1.0,0.5369772622432577,1.0,0.2150274646341226,1.0,0.27674676518290187,1.0,0.11439775477044334,1.0,0.27727338087577846,0.0,0.398174269437502,9.526598930358887
LOCO-W,5000,1.0,0.04907059966488925,1.0,0.0986957424528252,1.0,0.03220657981273478,1.0,0.30571474872880555,1.0,0.05459565261752031,0.0,0.4304134331728602,0.0,0.011827622205036303,0.0,0.5457134225491881,0.0,0.8645856625698851,0.0,0.4259281072045289,0.0,0.672297078334989,0.0,0.859565710596689,0.0,0.9510528594207787,0.0,0.6827137119667548,0.0,0.5284637147184517,0.0,0.686036779164679,0.0,0.4334322347272277,0.0,0.8296602761157174,0.0,0.7371615834199957,0.0,0.31486383919822514,0.0,0.17126531382711385,0.0,0.5902002192571288,0.0,0.28916152671992035,1.0,0.5281026720015856,1.0,0.24956749567794834,1.0,0.13802225408982005,1.0,0.03459074548596597,1.0,0.17703227050727777,0.0,0.16352916893132796,0.0,0.787184960319369,0.0,0.014443582151506207,0.0,0.9922274769945715,0.0,0.07445138757147163,0.0,0.996262738512526,0.0,0.0248931290994292,0.0,0.5805738386100873,0.0,0.6372051495704919,0.0,0.33854001350234686,0.0,0.8686233602086291,0.0,0.5126705846298745,0.0,0.10597310477765642,0.0,0.24419010793102447,0.0,0.7028679898408164,0.0,0.353014001849313,0.0,0.5351137436943705,0.0,0.08293561354287027,0.0,0.11202527725638922,1.0,0.07564092338240458,1.0,0.37206898122125165,1.0,0.21227504885843151,1.0,0.823499780461683,1.0,0.5481384310521052,0.0,0.37364863520728864,0.0,0.8213037927660943,0.0,0.5725723168246029,0.0,0.6130954958954866,0.0,0.6718649061501074,0.0,0.5361660243792454,0.0,0.21148244979337272,0.0,0.20900386461715725,0.0,0.09375770358973723,0.0,0.2879636662792413,0.0,0.9322363385233354,0.0,0.6367051140624539,0.0,0.2831305382821109,0.0,0.4194313146934001,0.0,0.23315838885037787,0.0,0.22144290893538976,0.0,0.285990616194412,0.0,0.07982427998825392,1.0,0.17011575746704088,1.0,0.32973871635021346,1.0,0.3809287091514484,1.0,0.13540158218254938,1.0,0.3641116417073459,0.0,0.5471337532936402,0.0,0.6141263068129466,0.0,0.7899045898145205,0.0,0.4555561305571689,0.0,0.3139717340669069,0.0,0.4198408198784097,0.0,0.47963356218499653,0.0,0.001500240316126944,0.0,0.9018621039525111,0.0,0.2941845816758498,0.0,0.18614517440807754,0.0,0.48823881713298445,0.0,0.06524820578626778,0.0,0.5662524712587159,0.0,0.6757586918737556,0.0,0.08463189056814013,0.0,0.29210114234279994,0.0,0.0531258942529208,0.0,0.6236661769339378,1.0,0.04584103836547104,1.0,0.7743422308928982,1.0,0.6188099500958688,1.0,0.36374070297857564,1.0,0.28256043163156563,0.0,0.05236099697764707,12.35799503326416
CPI,200,1.0,0.1152498918157418,1.0,0.1641365810762112,1.0,0.7695671133730183,1.0,1.0,1.0,0.9628264827053007,0.0,0.5721438850357723,0.0,0.8586418840895336,0.0,1.0,0.0,0.722070601040179,0.0,0.39939074742343667,0.0,1.0,0.0,0.32244078731515863,0.0,0.6140339488600471,0.0,1.0,0.0,0.13084303875272757,0.0,0.034267110814554934,0.0,1.0,0.0,1.0,0.0,0.3411490999985237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04607109597797066,1.0,0.056577881292370735,1.0,1.0,1.0,0.1023927270171987,1.0,0.014872934318828444,0.0,1.0,0.0,0.9374555629235287,0.0,0.7778576429584905,0.0,1.0,0.0,1.0,0.0,0.5303862958003275,0.0,1.0,0.0,1.0,0.0,0.9202956061806367,0.0,0.5181912736455278,0.0,0.895804276390662,0.0,1.0,0.0,1.0,0.0,0.5801811548619872,0.0,1.0,0.0,1.0,0.0,0.4492961572325231,0.0,0.20338793434610625,0.0,0.5859522471887864,1.0,0.17777916293237878,1.0,0.07310905882996513,1.0,0.04081720975716501,1.0,0.4582128617501658,1.0,0.5714012746244029,0.0,0.2873302953590958,0.0,1.0,0.0,0.3348375712092303,0.0,1.0,0.0,1.0,0.0,0.7780252818221673,0.0,0.07402055029404424,0.0,1.0,0.0,0.5279062287306617,0.0,0.472414698960896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.017688735945113065,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15758674738643907,1.0,0.00864648504167809,1.0,1.0,1.0,0.01463471103934953,1.0,0.0041874729027732175,1.0,0.9187210028656023,0.0,1.0,0.0,1.0,0.0,0.7532863437733364,0.0,0.016169915138033272,0.0,0.40429247536112395,0.0,1.0,0.0,1.0,0.0,0.7122319521970867,0.0,1.0,0.0,0.47451915224115476,0.0,1.0,0.0,0.61954943448626,0.0,0.9292928395971071,0.0,1.0,0.0,0.9680608260084149,0.0,0.6257187868600087,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6492750069877296,1.0,0.2376880014269524,1.0,0.12795825426734514,1.0,0.5791267629991428,0.0,1.0,6.694531679153442
CPI,500,1.0,0.03736788127927618,1.0,0.093663038985692,1.0,0.019040933303132043,1.0,0.3731765877791271,1.0,0.18808170406626512,0.0,0.6055596001554275,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0010151057525506623,1.0,0.15927078928173888,1.0,0.12150610132252548,1.0,0.00160623250702492,1.0,0.39167099533954086,0.0,0.02648020853645812,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8581121916649348,0.0,1.0,0.0,1.0,1.0,0.37719500638410103,1.0,0.01821842243481494,1.0,0.43523119287350953,1.0,0.6806966846543736,1.0,0.002159325277863422,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2464389882687244,1.0,0.026746798294251688,1.0,0.1750763216193788,1.0,0.7930872315101116,1.0,0.11356144803336998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.011959721092439358,1.0,0.08028837054267962,1.0,0.030234915838203258,1.0,0.026744739078037844,1.0,0.47745953018657894,0.0,1.0,9.763012886047363
CPI,1000,1.0,0.04243963083337914,1.0,0.013845497399560903,1.0,0.05772246491329807,1.0,0.005588705592943584,1.0,0.0025652710109846256,0.0,1.0,0.0,1.0,0.0,0.39817370242095407,0.0,1.0,0.0,0.10497623161165759,0.0,0.1992097006212345,0.0,1.0,0.0,1.0,0.0,0.03999487669194574,0.0,1.0,0.0,0.6145311119587638,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3688340879643717,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.031510847111347,1.0,0.0034786499170436206,1.0,0.0017018298366499043,1.0,0.0034243378736406155,1.0,0.058479364823414676,0.0,0.45236998560721786,0.0,0.7014005001536282,0.0,1.0,0.0,0.5017089545620559,0.0,1.0,0.0,0.13172713369883954,0.0,0.30353294603155134,0.0,1.0,0.0,1.0,0.0,0.3445271835113576,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6857447532099721,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6916415113930098,0.0,1.0,1.0,0.00042336554546313997,1.0,0.026351129087030117,1.0,0.24477303077219476,1.0,0.012860126122695771,1.0,0.005075116471394925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6480327116569385,0.0,0.5438577180486629,0.0,0.044882042856421195,0.0,1.0,0.0,1.0,0.0,0.7896015337874774,0.0,1.0,0.0,1.0,0.0,0.9605561489240838,0.0,1.0,0.0,1.0,0.0,0.8745721354733147,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4426310616424672,1.0,0.011015478041374894,1.0,0.0111086339453274,1.0,0.12448171353202447,1.0,0.005290394654693034,0.0,1.0,0.0,1.0,0.0,0.939981324416872,0.0,0.002935982290560924,0.0,0.7393286277730631,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6590310635226279,0.0,1.0,0.0,1.0,0.0,0.8253207052447235,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.00021279531568842502,1.0,0.6835534500120799,1.0,0.01490253019845023,1.0,0.0004711445557805572,1.0,0.004885981637544226,0.0,1.0,21.29389715194702
CPI,5000,1.0,1.410832252750662e-09,1.0,2.442203679187056e-07,1.0,7.1527740008062696e-06,1.0,2.3870572566563565e-08,1.0,0.00021516863111183427,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0024866705108539055,1.0,4.5409217683667846e-08,1.0,0.00015807466141336463,1.0,8.576180086351082e-07,1.0,4.597727089967622e-06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6849249571301029,1.0,2.539969649430914e-07,1.0,0.0002454147142373124,1.0,1.5970972319321348e-07,1.0,3.1914360485277444e-07,1.0,2.3319537628547923e-08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6239275293033084,0.0,1.0,0.0,1.0,0.0,0.5995516093835054,0.0,1.0,1.0,0.00018703383678806736,1.0,2.175021993259718e-09,1.0,2.735993764893565e-05,1.0,8.81590390286766e-07,1.0,0.0002529789727022619,0.0,0.3725490616913708,0.0,1.0,0.0,0.9740019721530976,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11803239159370166,0.0,1.0,0.0,1.0,1.0,0.00026520567625111833,1.0,2.8179669153795172e-06,1.0,0.00015067804861755167,1.0,1.562713797596428e-10,1.0,0.005697670378154723,0.0,1.0,79.28976655006409
CPI_sqrt,200,1.0,0.3969021029340623,1.0,0.29091434330901994,1.0,0.6387553751215784,1.0,0.5,1.0,0.7729196824105147,0.0,0.5189770000478695,0.0,0.5236305772745735,0.0,0.5,0.0,0.5716209409332502,0.0,0.49375115747897474,0.0,0.5,0.0,0.4901398408100722,0.0,0.5292249338116659,0.0,0.5,0.0,0.4916250395553791,0.0,0.4818972973194556,0.0,0.5,0.0,0.5,0.0,0.45213621404694915,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.2795510977155081,1.0,0.23125490786957775,1.0,0.5,1.0,0.22211246973958526,1.0,0.3885834292464468,0.0,0.5,0.0,0.5415407421311939,0.0,0.5375174134712102,0.0,0.5,0.0,0.5,0.0,0.5037920131949413,0.0,0.5,0.0,0.5,0.0,0.6018187509214107,0.0,0.5003916072914046,0.0,0.5081426406646993,0.0,0.5,0.0,0.5,0.0,0.5062858295799764,0.0,0.5,0.0,0.5,0.0,0.49877629854793304,0.0,0.4306510792005433,0.0,0.5084445812708054,1.0,0.37929785201868005,1.0,0.29779998292579857,1.0,0.46502560724657355,1.0,0.48233127721391345,1.0,0.5398217504931871,0.0,0.46568423936318926,0.0,0.5,0.0,0.4858823301292507,0.0,0.5,0.0,0.5,0.0,0.5062473712530177,0.0,0.44185467828308495,0.0,0.5,0.0,0.5031163284599136,0.0,0.49547269856199416,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4319201148420225,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4729455366579346,1.0,0.08080955023197156,1.0,0.5,1.0,0.38362418784657865,1.0,0.07583479229495042,1.0,0.7358123410381701,0.0,0.5,0.0,0.5,0.0,0.532222319559951,0.0,0.48703292993072944,0.0,0.48500372118538715,0.0,0.5,0.0,0.5,0.0,0.5054526089460994,0.0,0.5,0.0,0.49708164506580893,0.0,0.5,0.0,0.513761855447738,0.0,0.5951050645021315,0.0,0.5,0.0,0.5220644579335617,0.0,0.5054307379900699,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5630803506269658,1.0,0.42042747483292864,1.0,0.31208281036450636,1.0,0.5160672290369009,0.0,0.5,6.686416387557983
CPI_sqrt,500,1.0,0.27180998070598883,1.0,0.46954811221013726,1.0,0.23055049762973862,1.0,0.46926850180083907,1.0,0.3909946470176009,0.0,0.5049200884786308,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.27094934686185723,1.0,0.3950550867774183,1.0,0.3484346244008102,1.0,0.2513601871322975,1.0,0.4819439848391299,0.0,0.4283178794491986,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.505248050950277,0.0,0.5,0.0,0.5,1.0,0.4767330753662988,1.0,0.21942687472766875,1.0,0.4915699965875211,1.0,0.5751876474151318,1.0,0.3381662941039873,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.4084700790367384,1.0,0.3891725957487472,1.0,0.3571637190544853,1.0,0.5564818015374605,1.0,0.3490500986012159,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.3173230863885228,1.0,0.2809827522094696,1.0,0.336678019975551,1.0,0.25446208179895946,1.0,0.49755371895414174,0.0,0.5,9.785272121429443
